danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,explicit,popularity,track_name,track_artist,track_id
0.586,0.938,1,-5.311,0,0.405,0.0107,0,0.164,0.83,115.878,177947,TRUE,1,Poa Dna (feat. Bleeda),Mack Biggers,5gW0ZBK8G9BPDWTt1xLyq5
0.468,0.705,11,-6.245,0,0.265,0.0204,0,0.215,0.556,79.189,179307,TRUE,1,Goes Around,Mack Biggers,77Gyo4E7opUuRmxaQKyNRw
0.597,0.653,5,-9.481,0,0.471,0.197,0,0.117,0.855,170.195,237253,TRUE,0,Konfused (feat. Trae tha Truth),Mack Biggers,3EyZ7SGtT4rlfmfSUsC7rE
0.768,0.703,9,-8.839,0,0.34,0.00327,7.66E-06,0.258,0.43,116.967,315480,TRUE,0,Bro & Nem (feat. SkrillMatik),Mack Biggers,5lz66JcXzF1AusnahP9zul
0.729,0.745,10,-7.725,0,0.426,0.0874,0,0.113,0.58,90.573,244813,TRUE,1,Where I'm from (feat. Jp Popavixh),Mack Biggers,0tWUOohxypU8QAGjSmG8FY
0.393,0.934,10,-3.697,0,0.377,0.0871,0,0.467,0.685,91.027,200160,TRUE,0,Big Dawgs Big Dawg,Mack Biggers,2l7kvYNMlngQGrVeSHWLFw
0.526,0.779,1,-7.196,1,0.424,0.0467,0,0.119,0.691,107.18,204200,TRUE,0,Not a Rapper,Mack Biggers,4CaVNJPk7L4nhUOMeGCcwf
0.803,0.46,10,-10.507,0,0.281,0.15,0,0.176,0.367,105.98,236427,TRUE,2,Run It (feat. 30 Wayz),Mack Biggers,2uk746ptNVAVDENDHOAL16
0.411,0.945,1,-5.154,1,0.32,0.254,1.35E-05,0.178,0.681,69.636,195533,TRUE,1,Pullup n Show (feat. Trae tha Truth),Mack Biggers,4pwcscEYx3UU4r3dJjDYCf
0.485,0.793,2,-6.329,1,0.488,0.208,0,0.459,0.522,80.477,168533,TRUE,0,Return of the Real (feat. Delorean),Mack Biggers,6o0VmnI1PqGFi57peQtKoI
0.598,0.83,10,-7.81,0,0.168,0.0147,0,0.0793,0.306,89.939,224907,TRUE,0,Slimey (feat. Trae tha Truth & Mozzy),Mack Biggers,1sOGmQpYnbbW80oveQqDGT
0.588,0.814,0,-7.409,0,0.238,0.248,3.42E-05,0.115,0.421,126.646,194453,TRUE,0,Omni (Bonus) [feat. Trae tha Truth & 30 Wayz],Mack Biggers,2OZd6SdiZibNNJy5W1toTW
0.802,0.944,4,-4.726,0,0.0761,0.0315,0.904,0.0306,0.243,120.05,173240,FALSE,2,Awake,JBT 45,0Lc6is3H8f6m3BY3gO6fm2
0.462,0.937,1,-1.396,0,0.205,0.0238,0.954,0.376,0.373,130.05,222354,FALSE,2,Bad Morning,JBT 45,3SbLnVI9uSRBPKTJLOeEwR
0.506,0.955,7,-3.923,1,0.117,0.00676,0.555,0.617,0.141,131.432,187585,FALSE,1,Sci Fi World,JBT 45,3e7M1vddGwe7ftazs0mDtR
0.435,0.703,0,-3.777,1,0.256,0.201,0.578,0.302,0.399,128.179,193384,FALSE,1,Lucid Dream,JBT 45,35JAbh6uHyoZ42jB3uA2oJ
0.833,0.615,4,-6.507,1,0.0353,0.137,0.898,0.0936,0.968,80.002,61544,FALSE,1,Perpetual Burn Kiss,JBT 45,56snbN65qeY3cYUsq628fd
0.685,0.961,10,-4.181,0,0.192,0.771,0.944,0.105,0.136,130.056,45688,FALSE,1,Outro,JBT 45,5YaHXJkb9dvY279HdlIyti
0.624,0.941,2,-8.514,1,0.0646,0.00403,0.000154,0.369,0.582,157.011,185150,FALSE,2,The Lord Is Able,Dr. Charles G. Hayes,6cIqJTKueaUa970cnCMEKR
0.494,0.441,3,-11.634,1,0.0389,0.513,0,0.317,0.319,130.003,351196,FALSE,0,Oh Give Thanks,Dr. Charles G. Hayes,6cY8R3Dyl3AW39JA7u3dCA
0.731,0.778,1,-8.33,1,0.0524,0.151,0,0.139,0.685,101.557,259747,FALSE,0,Use Me,Dr. Charles G. Hayes,1jUiGjpqkOIdXbCknQ5JaH
0.657,0.4,8,-11.824,1,0.0387,0.0606,0.000585,0.062,0.371,142.899,304576,FALSE,0,God Will Supply,Dr. Charles G. Hayes,2roJVrhlMzBXd5QU9klqQk
0.761,0.884,10,-7.735,0,0.0356,0.0578,0.000236,0.312,0.653,97.995,341547,FALSE,1,Beulah Land,Dr. Charles G. Hayes,0TPb42oMHjxr9qN1jeFTNx
0.523,0.392,8,-11.666,1,0.112,0.135,0,0.319,0.494,153.841,197934,FALSE,0,Kneel Down And Pray,Dr. Charles G. Hayes,4prhRhLa32RdAac0jWGMT1
0.644,0.745,0,-9.898,1,0.235,0.0719,0,0.15,0.548,173.915,164258,FALSE,2,Everything's Alright,Dr. Charles G. Hayes,1MZnwwQ5mIgHhvPbYPvV5S
0.395,0.289,4,-10.497,1,0.0289,0.34,0,0.275,0.425,100.784,41842,FALSE,0,Satisfied With Jesus,Dr. Charles G. Hayes,5c88tDXgYoGml81DAFCn4f
0.557,0.962,10,-4.48,0,0.252,0.0232,0,0.167,0.386,161.959,284940,FALSE,3,Nobody Can Turn Me Around,Dr. Charles G. Hayes,6q3ffJ9mcxRdmPXjAg9km0
0.349,0.39,1,-11.549,1,0.0355,0.0891,2.16E-06,0.215,0.151,90.753,261618,FALSE,0,Walking With The King,Dr. Charles G. Hayes,0rgAIFAx6Bz2hLJKjOsv9S
0.75,0.7,1,-9.964,1,0.213,0.156,0,0.209,0.783,156.105,185113,FALSE,0,I Can't Forget,Dr. Charles G. Hayes,24TSLIhY9Rd1TpEdcmuH40
0.544,0.363,0,-11.794,1,0.0331,0.442,1.84E-06,0.0824,0.189,119.896,391691,FALSE,0,Right There,Dr. Charles G. Hayes,6653Aueli2WywpS2jpu0N3
0.643,0.825,1,-7.395,1,0.197,0.238,0,0.196,0.786,202.855,396600,FALSE,3,You Been Good,Dr. Charles G. Hayes,2cC6w1dRDTbl1BYacTtAQg
0.934,0.802,7,-3.349,1,0.33,0.107,2.18E-05,0.101,0.687,100.202,142576,TRUE,5,"Freestyle, Pt. 1",Dino BTW,74aSPI6OXNsdtrkhEJAR2p
0.797,0.916,1,-1.165,1,0.329,0.0209,3.10E-05,0.149,0.519,99.956,154619,TRUE,5,"Freestyle, Pt. 2",Dino BTW,5bpzbdpep7bohvvvMIk5Zu
0.487,0.432,8,-9.626,1,0.0296,0.52,0,0.0897,0.354,77.063,227272,FALSE,8,There Was Jesus,Jared Dixon,6Eq0A9B8PDlHVbYkhgE42V
0.417,0.363,9,-20.48,1,0.775,0.954,7.82E-06,0.41,0.523,79.49,115733,FALSE,0,Great To Be Back,Hosty,16077bAHOHUkcmSt3rvhK4
0.504,0.643,11,-13.4,0,0.388,0.348,0.000804,0.301,0.543,122.653,333267,FALSE,0,Why You Treat?,Hosty,6wZH3K8X1LCl9ZwRC7vcvr
0.498,0.658,9,-13.43,0,0.481,0.53,3.41E-05,0.18,0.679,121.161,411813,FALSE,0,Linda Cavanaugh,Hosty,4SEoLi0dCjKCtP0rZCwT8P
0.315,0.827,4,-12.716,0,0.402,0.0427,0.0735,0.265,0.635,184.397,500667,FALSE,2,Chewbacca,Hosty,0zN5Hr7rSL5MGl2TAVBGmt
0.5,0.681,2,-12.14,1,0.305,0.263,0,0.378,0.459,112.794,550253,FALSE,4,Fraidy Hole,Hosty,2uFaYo7kwhAU9fcTZ8fAoG
0.512,0.685,0,-16.87,1,0.114,0.622,0.0295,0.442,0.746,115.666,390000,FALSE,1,Nobody,Hosty,35WMgfFelteAq9KsOVptNC
0.586,0.765,11,-13.234,0,0.147,0.451,2.89E-05,0.142,0.698,120.56,278093,FALSE,0,Devil Sent Me You,Hosty,02It5pVZcdX8BuVxk9RhAH
0.36,0.32,0,-18.377,1,0.0626,0.742,0.000436,0.287,0.377,168.875,250013,FALSE,0,Daddy Plays Guitar In A Rock And Roll Band,Hosty,6iwOHipJ3I7Z1VXpmnxpgU
0.644,0.579,9,-16.276,0,0.358,0.753,0,0.693,0.634,115.176,277867,FALSE,0,Would Ya?,Hosty,5qoqHxLmkyz8ata1Hmw2zo
0.585,0.434,2,-16.567,1,0.167,0.649,2.87E-06,0.753,0.495,131.427,215973,FALSE,0,Just To Love You,Hosty,3U2SdU8gx4pwpDuuFIR6f8
0.465,0.623,0,-18.052,1,0.2,0.68,0.0142,0.713,0.623,115.087,476120,FALSE,0,Drive Thru,Hosty,4Kx2sQfWzXvzWNn3n7cL3h
0.653,0.798,0,-11.953,1,0.0808,0.166,4.26E-05,0.12,0.853,127.205,191600,FALSE,0,Donde Esata De Casa De Pepe,Hosty,6Sy4S9kQrxlPTJokzYOTWL
0.441,0.814,0,-13.233,0,0.316,0.115,5.57E-06,0.792,0.51,116.557,446987,FALSE,0,Robots/Goodnight,Hosty,5zTrJENHzGeqh7eJOQDrce
0.455,0.636,0,-19.582,0,0.0739,0.966,0.979,0.289,0.0637,140.127,85000,FALSE,0,Eat the Light,The Nielsen Family Band,2SLM4cg7AP7F4QyFr8zcLX
0.59,0.367,9,-13.233,1,0.0322,0.371,0.000949,0.272,0.608,154.021,171349,FALSE,0,Something on Your Mind,The Nielsen Family Band,498BB1eeJuYK7ZYVhi417a
0.636,0.517,4,-12.069,1,0.0366,0.207,0.0103,0.148,0.538,107.119,150869,FALSE,2,Small Space,The Nielsen Family Band,2uAznArUKHSik7Rij3NdL1
0.58,0.408,4,-11.018,1,0.0298,0.218,0.000104,0.0877,0.681,135.089,114688,FALSE,1,Lobster,The Nielsen Family Band,0TB8ZPpcBUhUmBMhgvcfGN
0.618,0.573,2,-10.484,1,0.0275,0.32,9.65E-05,0.204,0.555,111.874,187051,FALSE,0,Pass the Hurt,The Nielsen Family Band,5wcyYswFAqCs4CWfKGy1cK
0.626,0.514,4,-11.247,1,0.0343,0.421,0.0229,0.106,0.83,122.176,236885,FALSE,1,Hang the Moon,The Nielsen Family Band,5pwnWBPpTEQvskQSl8n1T3
0.523,0.184,9,-11.772,1,0.0337,0.899,0.224,0.136,0.332,75.129,141312,FALSE,1,From Inside,The Nielsen Family Band,6Q0feUE5c2RCikLf1B1dCl
0.507,0.896,4,-8.123,1,0.0575,0.0281,0.000182,0.146,0.77,147.932,126976,FALSE,0,Carrotstick,The Nielsen Family Band,5fAjwwbmxQwWuu6hGVSbDw
0.601,0.459,6,-11.701,0,0.0321,0.368,0.219,0.0952,0.586,111.005,173397,FALSE,0,Act of Love,The Nielsen Family Band,2FIX0PJk6RHTySYy7m2Wt8
0.589,0.564,7,-11.947,1,0.0281,0.0315,0.000526,0.0871,0.916,138.15,136533,FALSE,0,Not Tomorrow,The Nielsen Family Band,24QG4BSTnubd0tS9DlsECM
0.678,0.418,4,-15.132,1,0.0351,0.607,0.818,0.128,0.418,125.048,417109,FALSE,1,Not Dark Yet,The Nielsen Family Band,3EVeRYBaQq0PAy6MVsxVg7
0.72,0.477,2,-12.187,1,0.0292,0.24,0.169,0.108,0.556,89.915,176811,FALSE,0,Fragile Flowers,The Nielsen Family Band,3bpp2DsuzONw2a3ZuKn0NO
0.668,0.307,5,-8.568,1,0.0944,0.799,0,0.199,0.729,129.194,148067,FALSE,0,Warm Up Time,Kidzone,4B7zg9CDrJo2znM69tgtmr
0.787,0.24,10,-10.681,1,0.328,0.458,0,0.109,0.903,66.744,67013,FALSE,0,Head And Shoulders,Kidzone,0YoFki6nvXEQTdI5aTKqJz
0.9,0.154,9,-9.425,1,0.452,0.964,0.0457,0.327,0.884,133.835,113827,FALSE,0,Six Little Ducks,Kidzone,6kSqnK7leWUeFbfwlJQhpJ
0.706,0.187,0,-17.408,1,0.918,0.807,0,0.278,0.214,129.363,45280,FALSE,0,Roly Poly (Rhyme),Kidzone,4dwtvH01csCh8595nOzKNn
0.674,0.164,8,-9.365,1,0.0712,0.956,8.13E-05,0.117,0.736,130.719,83400,FALSE,0,I Have Two Eyes,Kidzone,6kjce6lcbObAHCdOaQYwxH
0.82,0.39,7,-10.915,1,0.478,0.444,0.00634,0.0956,0.929,122.123,87720,FALSE,0,If You're Happy And You Know It,Kidzone,7gJHAnskpuYmJQXMTOgpS7
0.702,0.145,7,-15.667,0,0.904,0.367,0,0.462,0.782,85.049,29600,FALSE,0,I Can (Rhyme),Kidzone,2r0vA41peIMkACMhTorQgB
0.793,0.186,5,-10.056,1,0.0738,0.104,0,0.216,0.766,184.234,138467,FALSE,0,Peter Hammers With One Hammer,Kidzone,6Q6SI49G3oqaK5DhDY1m4K
0.62,0.172,0,-10.241,1,0.557,0.485,0,0.219,0.791,83.042,67213,FALSE,0,Let Your Hands So Loudly Clap,Kidzone,269uW4C9RyDwJGd38KaiNM
0.783,0.0386,5,-15.717,0,0.357,0.907,0,0.168,0.156,58.444,39893,FALSE,0,Wind The Bobbin Up,Kidzone,1eqSLaDRL2uHWqoL8gDsYH
0.882,0.465,0,-10.558,1,0.165,0.726,0,0.0847,0.908,94.013,159733,FALSE,0,Bean Bag Time,Kidzone,3VlVDXI2TUKdCAgY56EGAR
0.929,0.331,3,-10.429,1,0.254,0.611,3.54E-06,0.116,0.972,114.091,60533,FALSE,0,Skipping Game,Kidzone,2GFjdauzCPEWMNwdwupYwu
0.704,0.102,0,-15.808,0,0.7,0.524,0,0.217,0.477,131.744,23307,FALSE,0,Wiggle My Fingers (Rhyme),Kidzone,3YZ0cmVdb3jGFB78zVnjVD
0.831,0.192,4,-13.158,1,0.414,0.79,0,0.237,0.602,123.792,68400,FALSE,0,Jack In The Box,Kidzone,4Sz4V4wlrAmHnlKPRnI7iH
0.968,0.481,5,-9.212,1,0.0807,0.653,0,0.471,0.971,122.116,192320,FALSE,0,Music Man,Kidzone,30YKyk1qZXxe2G9PgeRBuC
0.955,0.55,5,-9.513,1,0.238,0.47,3.61E-06,0.144,0.918,130.082,81667,FALSE,0,Ten Little Fingers,Kidzone,2e5uqTK7QcwBcJGYmpcjdY
0.701,0.159,3,-16.231,0,0.856,0.351,0,0.397,0.331,130.577,28200,FALSE,0,Ten Little Fingers (Rhyme),Kidzone,7vwI5XViG1ll2PydIG5V83
0.844,0.138,0,-13.098,1,0.0854,0.9,0,0.27,0.823,116.16,50720,FALSE,0,Baa Baa Black Sheep,Kidzone,0eroibVvJSmOqJOjYCV6UY
0.769,0.239,0,-12.088,1,0.0681,0.67,0,0.191,0.777,130.026,76280,FALSE,0,Jolly Jolly Snowman,Kidzone,3wDdqp8PpS0mZBczBgDpHW
0.936,0.368,6,-10.071,1,0.0681,0.55,0.00259,0.335,0.972,111.958,99947,FALSE,0,Clap Your Hands (Just Like Me),Kidzone,2n0NALuJcsFcH8T7fPD8PL
0.878,0.377,7,-10.179,1,0.225,0.806,1.95E-06,0.343,0.807,126.04,118840,FALSE,0,Glow Worm,Kidzone,3E4Ia2kYKry0BAqR9xn3ha
0.931,0.32,7,-12.597,0,0.158,0.63,1.97E-06,0.278,0.718,115.793,79133,FALSE,0,Tom Tom,Kidzone,7xvhRQawC6JhVyamteCVJ2
0.684,0.187,7,-18.497,1,0.915,0.313,0,0.312,0.582,99.616,40880,FALSE,0,Eight Big Fingers (Rhyme),Kidzone,3z1cLFPK85VNAqj2aIKfkm
0.841,0.291,4,-12.919,1,0.4,0.624,0,0.269,0.869,101.747,111720,FALSE,0,One Finger One Thumb,Kidzone,5ogKWt0oR4gg976zpbzw3S
0.878,0.246,6,-14.012,1,0.777,0.657,0,0.208,0.573,111.265,101947,FALSE,0,Hickory Dickory Dock,Kidzone,5I8r0m8cWFZICPuta08SGP
0.702,0.528,0,-8.543,1,0.267,0.0836,0,0.4,0.876,163.101,142667,FALSE,0,Bean Bag Boogie,Kidzone,5HtJPWqGCh6wy4qiehfcxz
0.616,0.187,11,-16.991,0,0.946,0.342,1.81E-06,0.562,0.355,170.596,39173,FALSE,0,Tall As A Tree (Rhyme),Kidzone,6lvxIrPWboLMOnPVWzzlao
0.87,0.258,5,-9.006,1,0.133,0.844,6.06E-06,0.364,0.906,113.74,94773,FALSE,0,Miss Polly Had A Dolly,Kidzone,4Hq5k6Ru4OQ8b4nDWLJePC
0.779,0.116,0,-12.271,1,0.434,0.934,0.0865,0.104,0.585,121.162,75880,FALSE,0,Open Shut Them,Kidzone,0HDZxDYzhkGu1gI975hduR
0.776,0.26,3,-11.35,1,0.661,0.88,0,0.366,0.935,144.812,90707,FALSE,0,Two Little Dickie Birds,Kidzone,1u63JhjbZ5sV1wkoBHLgFC
0.746,0.521,7,-8.418,1,0.0786,0.511,0,0.312,0.856,150.047,113040,FALSE,0,Up And Over,Kidzone,764fS4Z5izIHUVVCbsW4UJ
0.845,0.188,0,-15.217,1,0.692,0.392,0,0.39,0.931,78.074,102027,FALSE,0,Oats And Beans,Kidzone,7tPA0vtFTzlrdzFC8yba0i
0.672,0.121,0,-14.6,1,0.836,0.636,1.17E-06,0.402,0.552,78.21,27400,FALSE,0,Six Little Peas (Rhyme),Kidzone,1q5rsFSu2BjA72qNZ7IKVS
0.932,0.4,1,-9.351,1,0.0957,0.676,0,0.11,0.926,132.022,143240,FALSE,0,Monkeys Climbing,Kidzone,7lk8jOEfHm5VapnKBsvaQ5
0.889,0.262,1,-10.954,1,0.0618,0.754,0,0.285,0.832,104.039,84133,FALSE,0,We All Clap Hands Together,Kidzone,3aEEF0OAUGxoxEiNl18bqY
0.784,0.0827,4,-14.372,1,0.0463,0.865,0,0.108,0.87,120.688,70187,FALSE,0,Hinges,Kidzone,4fbopUU73clEN82E0sLXGV
0.778,0.387,1,-9.765,1,0.517,0.494,0,0.344,0.966,129.795,89733,FALSE,0,Mexican Bean Bag,Kidzone,3TtxsBkzmMvpE8PotdjrJU
0.614,0.255,10,-11.486,1,0.105,0.982,0.00119,0.261,0.819,73.791,57973,FALSE,0,Row Row Row The Boat,Kidzone,4ORW7Ntp8SXrkauD7VUTzn
0.717,0.302,1,-16.758,1,0.839,0.0228,0,0.284,0.21,82.956,53320,FALSE,0,Six Fat Sausages (Rhyme),Kidzone,4C24cRogZ79b51QdAfYKqM
0.926,0.244,5,-12.407,1,0.22,0.405,0,0.296,0.945,124.215,131560,FALSE,0,Paddles On A Steamer,Kidzone,6zUwJbDbvAB20atmRRmG38
0.712,0.314,0,-11.778,1,0.473,0.671,6.75E-06,0.202,0.479,119.699,144480,FALSE,7,Animal Action,Kidzone,6YgfdVX34hNuR2N4DNisek
0.714,0.191,8,-14.215,1,0.561,0.498,0,0.165,0.63,119.805,26693,FALSE,0,Let's All Turn Around And Around (Rhyme),Kidzone,09B9eNY1ni9J268NOlILW3
0.903,0.369,5,-8.114,1,0.0551,0.523,0,0.0907,0.828,119.985,146120,FALSE,0,She'll Be Coming Round The Mountain,Kidzone,6qF5vI24lJErkUbXoupxu1
0.875,0.379,10,-10.071,1,0.353,0.853,0,0.119,0.752,82.004,92693,FALSE,0,You Can Clap Your Hands,Kidzone,1UPc2EaqeSzvU9W276Q0mF
0.905,0.276,5,-11.233,1,0.097,0.544,0,0.25,0.938,104.105,129493,FALSE,0,Grandma's Spectacles,Kidzone,2AQ91WSqvUnCDrl4uJp3YB
0.728,0.182,8,-14.56,1,0.377,0.69,0,0.341,0.87,73.677,79400,FALSE,0,My Head My Shoulders,Kidzone,1y2Jp4YNdRfqDqWo7h01dX
0.248,0.846,4,-7.633,0,0.0466,6.09E-05,0.00032,0.175,0.201,146.527,187297,TRUE,2,Well,Silktail,24Wkd1KOibJkWPVFfgnKEi
0.283,0.752,9,-7.326,1,0.0372,1.99E-06,0.024,0.163,0.29,88.616,227134,FALSE,4,Clarity,Silktail,0LyBpgg8fBwKNDMzLeSfzD
0.207,0.909,4,-7.627,1,0.0685,2.59E-06,0.00237,0.184,0.357,156.876,119069,FALSE,1,Silver Tongue,Silktail,3SNfrBaNPi88gRDNzAWLPu
0.188,0.817,4,-8.027,1,0.0439,6.00E-05,0.153,0.327,0.306,147.443,228876,FALSE,2,Blind Joy,Silktail,09NM3VU4tlqgCAypIUQiDS
0.359,0.826,4,-7.375,1,0.0542,1.21E-05,0.000547,0.188,0.4,125.437,225701,FALSE,2,Haven,Silktail,3HWyTvyp8HYZodM2r5XhzM
0.116,0.756,9,-8.332,1,0.0433,1.12E-05,0.0226,0.148,0.201,155.783,149524,TRUE,0,Intangible,Silktail,4gHKX2PQ2NWQi0Fz2s1VkJ
0.136,0.785,4,-8.403,1,0.0501,1.63E-06,0.674,0.426,0.499,143.255,249455,FALSE,0,Cheers,Silktail,7nKFLnqpO8bPemqaL3g6Kq
0.175,0.832,9,-8.914,1,0.0523,1.84E-06,0.189,0.0727,0.253,121.904,262927,TRUE,0,Waves,Silktail,6OJ8fXK85VDsu9mexQGvIb
0.453,0.775,0,-7.925,1,0.0499,0.00169,5.50E-06,0.116,0.754,154.018,252500,FALSE,7,This is a Robbery,Cousin Simple,3CeI802SBfeJTyTYFvR5Dj
0.597,0.525,2,-14.972,0,0.212,0.135,0,0.243,0.509,139.981,298305,FALSE,8,Mr. Willie,Adrian Bagher,7HqBfW633C179n9hdH210w
0.774,0.197,4,-10.125,1,0.0299,0.77,0.0204,0.103,0.171,111.965,202628,FALSE,1,Take Me Downtown,Mimi Naja,6fqCCPtqkwnjXVcf2tGsOE
0.549,0.42,0,-7.538,1,0.115,0.55,0,0.0871,0.726,191.847,207886,FALSE,3,Like a Drug,Mimi Naja,2knHOtYcAsn3EO6dFKLjuK
0.469,0.413,11,-6.659,0,0.0507,0.823,1.84E-05,0.0937,0.523,197.959,170061,FALSE,1,Baby I'm Ready,Mimi Naja,1Zdi9AiPGSnh9jPQFd26y2
0.592,0.766,6,-6.612,1,0.0391,0.043,2.66E-05,0.259,0.879,97.419,176232,FALSE,1,I Wish You Well,Mimi Naja,0gqlJPatzkSw0R9JoRuVgM
0.754,0.172,0,-12.182,1,0.107,0.924,0.0163,0.11,0.361,139.793,195334,FALSE,1,For Arielle,Mimi Naja,3a8rMdkyPzVjG5jgzi8hbu
0.441,0.325,11,-7.991,1,0.0374,0.942,9.69E-05,0.144,0.061,92.122,198672,FALSE,0,Rail-Riding Mamas,Mimi Naja,1N01BXdWzMAZbKJ2yQrxSi
0.617,0.664,10,-7.029,1,0.0306,0.00181,0.00871,0.129,0.697,122.505,224573,FALSE,0,Ain't It Just Too Bad,Mimi Naja,5geHZOP7xTn5llTipmvkR7
0.765,0.403,9,-9.617,0,0.0309,0.497,0.000366,0.125,0.433,125.927,290953,FALSE,1,Paper Bag,Mimi Naja,2X6OCJCZh4laWSonhMS7Au
0.618,0.203,0,-8.972,1,0.0348,0.951,0.000111,0.0882,0.286,123.508,209588,FALSE,0,Driving for Miles With You,Mimi Naja,0ljjzxiVGuXqPhdTggyHMt
0.546,0.158,0,-9.306,1,0.034,0.832,3.94E-06,0.104,0.252,179.949,255248,FALSE,2,Don't This Road Look Rough and Rocky,Mimi Naja,2vQfMzKl2Gq2R5Hm6luP1l
0.26,0.821,7,-5.596,1,0.0439,0.00776,0,0.118,0.311,123.348,333800,FALSE,1,The Big Cats Of Shambala,Matthew Sweet,1EpD8iCk611r6GZcNIyHQR
0.391,0.741,7,-5.396,1,0.0263,0.0195,0.00144,0.0883,0.386,141.135,257973,FALSE,1,You're Not Sorry,Matthew Sweet,4LfZJ6gW2xy90aHbYWFJJY
0.431,0.885,0,-4.704,1,0.0461,0.00362,0.0767,0.294,0.524,130.104,314133,FALSE,0,Dandelion,Matthew Sweet,3bNL2ECTD8Gh8cRsxD2Qck
0.483,0.823,7,-3.807,1,0.0369,0.0432,0,0.114,0.355,121.803,188227,FALSE,0,Push The Feelings,Matthew Sweet,6EAgkpk11DdjiD8vjb0AEX
0.145,0.883,2,-4.778,1,0.044,0.000134,5.27E-06,0.0931,0.57,164.72,315307,FALSE,1,In My Tree,Matthew Sweet,6PEne2lpo8Lt45O63hD3G3
0.512,0.763,2,-5.497,1,0.0441,0.0192,0,0.195,0.737,125.841,232653,FALSE,3,Cats Vs. Dogs,Matthew Sweet,2bBOvsTmQUPh7sn906IQAP
0.323,0.699,9,-5.436,0,0.0313,0.000268,2.48E-05,0.111,0.25,107.424,319267,FALSE,0,I Saw Red,Matthew Sweet,7pM6KwCAT3rTBjn3iZvezK
0.374,0.946,2,-3.998,1,0.0618,0.000114,1.23E-06,0.0684,0.697,117.417,238773,FALSE,1,In My Time,Matthew Sweet,5GW4LKL8eVLoDfpL4TpmuV
0.274,0.841,2,-5.037,1,0.0359,0.000242,0.00336,0.0653,0.377,113.965,358253,FALSE,1,Sunlight,Matthew Sweet,5FqbikjlBX1eRF1DRnK7Nx
0.174,0.757,0,-5.827,1,0.0322,0.00282,0,0.0671,0.278,99.323,262933,FALSE,1,Season Is Over,Matthew Sweet,2IlM0hhIZdheHnukXAl20b
0.233,0.862,0,-4.289,1,0.0334,2.82E-05,6.10E-06,0.605,0.448,108.673,223333,FALSE,0,Tomorrow,Matthew Sweet,6DbOTHhh0UlAotfyhZBIxr
0.64,0.414,1,-11.31,1,0.579,0.225,0,0.111,0.352,176.005,139128,TRUE,0,Way Im Feeling,Takedown Demon,68BtoYq5hnniL17SGG1axU
0.571,0.476,2,-7.288,1,0.393,0.236,0,0.0743,0.346,160.39,162048,TRUE,1,No Assistance,Takedown Demon,3wt1eni6PguKjgk83azBzZ
0.821,0.567,11,-8.153,0,0.494,0.0421,0,0.0933,0.346,154.073,204216,TRUE,0,John Madden,Takedown Demon,18u2H7VXOmGzEFyDNADJ3i
0.644,0.648,3,-6.296,1,0.42,0.0168,0,0.0675,0.295,157.801,146808,TRUE,0,Toni Braxton,Takedown Demon,7xtbnJV496FTKeB7iA7kKz
0.829,0.59,9,-8.325,1,0.486,0.0114,0,0.214,0.604,163.939,134688,TRUE,1,Motion Music,Takedown Demon,5eZHM0udwAlnLabp1x0Po6
0.674,0.776,11,-5.826,1,0.354,0.0405,0,0.139,0.461,160.127,144672,TRUE,0,Blicky Blicky,Takedown Demon,7yOhCp7T1a7Q9R6JdAx7uw
0.663,0.392,2,-12.304,1,0.553,0.0282,0,0.356,0.162,75.911,170112,TRUE,0,You'n Know,Takedown Demon,0JZ7F7Tz3UTQsIXVJwzYeN
0.89,0.396,1,-10.447,0,0.335,0.101,0,0.117,0.478,89.995,142056,TRUE,2,Grim Kame Home,Takedown Demon,2nVCfn3iZxIBeAo56ir65i
0.539,0.536,1,-10.344,1,0.358,0.0154,0,0.121,0.372,161.583,208222,TRUE,0,Dying Love,Takedown Demon,6jzlr4d0Ad8EDNHhQqZjgZ
0.525,0.594,7,-11.219,0,0.383,0.189,0,0.125,0.483,82.885,167053,TRUE,1,L.O.V.E,Takedown Demon,2axiYJtwLBydVJQ6nLXpN3
0.678,0.65,1,-6.033,0,0.376,0.145,0,0.0628,0.635,77.228,153360,TRUE,1,Jupiter,Takedown Demon,41Y88FoShWylnHlk3pyEzQ
0.681,0.7,1,-5.92,0,0.406,0.0915,0,0.114,0.308,111.796,154358,TRUE,0,D E M O N,Takedown Demon,135EowzfftjAoL5WtHzrUR
0.677,0.885,2,-4.805,1,0.0471,0.0301,0,0.144,0.569,109.076,213427,FALSE,1,Love Light Affection,Boxelder,0VGVeoorrQpuhodlvnwn5e
0.714,0.812,4,-6.17,1,0.0377,0.00468,0.000699,0.116,0.816,106.97,190667,FALSE,1,Wonder'n,Boxelder,73LaK54AWSdnJ1SKfHq5nM
0.416,0.959,9,-3.189,0,0.124,0.000474,0,0.32,0.471,122.455,212467,FALSE,1,Fine,Boxelder,7d5RJpXngdJ7GKAshaKfBn
0.536,0.627,7,-4.96,1,0.0274,0.0967,0,0.322,0.235,146.169,232840,FALSE,1,Day After Day,Boxelder,5bkMbd8iyFdFEM0UsJH5X5
